G0,G1,G2
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.03,0.01,0.02
0.06,0.02,0.03
0.07,0.02,0.04
0.07,0.03,0.04
0.07,0.03,0.04
0.08,0.02,0.04
0.07,0.02,0.04
0.07,0.02,0.04
0.07,0.02,0.05
0.08,0.02,0.05
0.09,0.02,0.09
0.09,0.02,0.08
0.08,0.02,0.09
0.08,0.02,0.09
0.08,0.02,0.08
0.08,0.02,0.08
0.07,0.02,0.07
0.07,0.02,0.07
0.07,0.02,0.06
0.07,0.02,0.06
0.07,0.02,0.05
0.07,0.02,0.04
0.07,0.02,0.04
0.07,0.02,0.03
0.07,0.02,0.04
0.07,0.02,0.04
0.07,0.02,0.04
0.07,0.02,0.03
0.06,0.02,0.04
0.06,0.02,0.04
0.06,0.02,0.04
0.06,0.02,0.04
0.06,0.02,0.05
0.06,0.02,0.05
0.06,0.02,0.05
0.06,0.02,0.05
0.06,0.01,0.05
0.06,0.02,0.05
0.06,0.02,0.05
0.06,0.02,0.04
0.06,0.02,0.04
0.06,0.02,0.04
0.06,0.02,0.04
0.06,0.02,0.04
0.05,0.02,0.04
0.05,0.02,0.04
0.05,0.15,0.04
0.05,0.07,0.04
0.05,0.04,0.04
0.04,0.04,0.04
0.03,0.04,0.04
0.03,0.04,0.04
0.03,0.05,0.04
0.03,0.05,0.04
0.03,0.04,0.04
0.03,0.02,0.04
0.03,0.02,0.04
0.03,0.02,0.04
0.03,0.01,0.03
0.03,0.01,0.03
0.03,0.02,0.03
0.03,0.01,0.04
0.03,0.01,0.04
0.04,0.01,0.04
0.03,0.01,0.04
0.11,0.01,0.04
0.07,0.01,0.04
0.09,0.01,0.04
0.08,0.01,0.04
0.07,0.01,0.04
0.06,0.01,0.03
0.05,0.01,0.03
0.04,0.01,0.03
0.04,0.02,0.03
0.04,0.01,0.03
0.04,0.02,0.02
0.03,0.02,0.03
0.03,0.02,0.03
0.03,0.01,0.02
0.03,0.02,0.02
0.03,0.01,0.02
0.03,0.01,0.02
0.03,0.01,0.02
0.03,0.01,0.03
0.03,0.01,0.03
0.04,0.01,0.03
0.05,0.01,0.03
0.04,0.01,0.03
0.04,0.01,0.03
0.04,0.01,0.03
0.03,0.01,0.03
0.03,0.01,0.03
0.03,0.01,0.03
0.03,0.01,0.03
0.02,0.01,0.03
0.02,0.01,0.03
0.03,0.01,0.03
0.03,0.01,0.02
0.03,0.01,0.02
0.02,0.01,0.03
0.02,0.01,0.02
0.03,0.01,0.02
0.04,0.01,0.03
0.04,0.01,0.03
0.04,0.01,0.02
0.04,0.01,0.03
0.04,0.01,0.02
0.03,0.01,0.02
0.03,0.01,0.03
0.03,0.01,0.03
0.03,0.01,0.03
0.03,0.01,0.02
0.03,0.01,0.02
0.03,0.01,0.02
0.04,0.01,0.02
0.04,0.01,0.03
0.04,0.01,0.03
0.03,0.0,0.03
0.03,0.01,0.02
0.03,0.0,0.02
0.03,0.01,0.02
0.03,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.01
0.02,0.01,0.01
0.02,0.02,0.01
0.02,0.01,0.01
0.02,0.01,0.01
0.02,0.01,0.02
0.02,0.01,0.03
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.02,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.01
0.01,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.02
0.02,0.01,0.02
0.02,0.0,0.02
0.01,0.01,0.01
0.02,0.0,0.02
0.02,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.02,0.01
0.01,0.02,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.02,0.01
0.01,0.63,0.0
0.01,0.37,0.01
0.01,0.23,0.01
0.01,0.15,0.0
0.01,0.1,0.01
0.01,0.07,0.01
0.01,0.05,0.01
0.01,0.04,0.01
0.01,0.03,0.01
0.01,0.03,0.01
0.01,0.03,0.01
0.01,0.02,0.02
0.01,0.02,0.01
0.01,0.02,0.02
0.0,0.02,0.02
0.01,0.02,0.01
0.01,0.02,0.01
0.01,0.02,0.01
0.01,0.01,0.01
0.01,0.02,0.01
0.01,0.01,0.02
0.0,0.01,0.02
0.0,0.01,0.03
0.01,0.01,0.02
0.01,0.01,0.02
0.01,0.01,0.01
0.01,0.01,0.02
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.0,0.0
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.0,0.02,0.01
0.0,0.02,0.01
0.0,0.02,0.01
0.0,0.02,0.01
0.0,0.02,0.01
0.0,0.02,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.01,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.01,0.01,0.01
0.0,0.01,0.01
0.01,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.02
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.02
0.0,0.01,0.02
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.01,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.01,0.0,0.01
0.01,0.0,0.01
0.0,0.0,0.01
0.01,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.0
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.01,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.0
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.0
0.0,0.01,0.01
0.0,0.01,0.0
0.0,0.01,0.01
0.0,0.01,0.0
0.0,0.01,0.01
0.0,0.0,0.0
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.01,0.03
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.04
0.0,0.0,0.02
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.01,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.0
0.0,0.01,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.05
0.0,0.0,0.02
0.0,0.0,0.01
0.0,0.0,0.03
0.0,0.0,0.02
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.04
0.0,0.01,0.02
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.03
0.0,0.0,0.01
0.0,0.0,0.02
0.0,0.01,0.01
0.01,0.01,0.01
0.0,0.0,0.01
0.0,0.01,0.01
0.0,0.0,0.02
0.01,0.0,0.01
0.01,0.0,0.01
0.01,0.0,0.01
0.0,0.0,0.01
0.01,0.0,0.01
0.0,0.0,0.01
0.01,0.0,0.01
0.01,0.01,0.01
0.01,0.0,0.02
0.0,0.0,0.01
0.01,0.01,0.01
0.0,0.0,0.01
0.0,0.01,0.0
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.01,0.01
0.0,0.0,0.01
0.0,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.01
0.01,0.0,0.01
0.0,0.0,0.01
0.01,0.0,0.01
0.01,0.0,0.01
0.01,0.0,0.01
0.01,0.0,0.0
0.01,0.0,0.01
0.01,0.0,0.01
0.01,0.0,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.01
0.01,0.01,0.0
0.01,0.0,0.0
0.01,0.0,0.01
0.01,0.0,0.0
0.01,0.01,0.0
0.01,0.0,0.0
0.01,0.0,0.03
0.01,0.0,0.02
0.01,0.0,0.01
0.01,0.0,0.02
0.01,0.0,0.02
0.01,0.0,0.01
0.01,0.0,0.01
0.01,0.0,0.0
0.02,0.0,0.01
0.01,0.0,0.0
0.01,0.01,0.0
0.01,0.01,0.01
0.01,0.01,0.0
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.0
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.0,0.0
0.01,0.01,0.0
0.01,0.0,0.0
0.01,0.0,0.01
0.01,0.01,0.0
0.01,0.0,0.0
0.01,0.01,0.0
0.01,0.01,0.0
0.01,0.0,0.01
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.01
0.01,0.0,0.0
0.01,0.01,0.01
0.01,0.0,0.01
0.01,0.0,0.01
0.01,0.0,0.01
0.01,0.01,0.01
0.01,0.0,0.01
0.01,0.0,0.01
0.01,0.01,0.01
0.01,0.01,0.01
0.01,0.0,0.01
0.01,0.0,0.01
0.01,0.01,0.01
0.02,0.0,0.0
0.02,0.01,0.0
0.02,0.0,0.01
0.01,0.01,0.01
0.01,0.0,0.01
0.01,0.01,0.01
0.01,0.0,0.01
0.01,0.0,0.01
0.01,0.01,0.0
0.01,0.0,0.0
0.01,0.0,0.01
0.02,0.0,0.0
0.02,0.01,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.01,0.01
0.01,0.0,0.0
0.01,0.01,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.01,0.0
0.01,0.01,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.02,0.0,0.0
0.02,0.0,0.0
0.02,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.0,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.01
0.0,0.0,0.02
0.01,0.0,0.02
0.0,0.0,0.02
0.0,0.0,0.01
0.01,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.0
0.01,0.0,0.01
0.0,0.0,0.01
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.02,0.0,0.0
0.02,0.0,0.0
0.02,0.0,0.0
0.02,0.0,0.0
0.01,0.0,0.0
0.02,0.0,0.0
0.01,0.0,0.0
0.01,0.0,0.0
0.0,0.0,0.01
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.01,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.01
0.0,0.0,0.01
0.0,0.0,0.02
0.0,0.0,0.01
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
